621,0,"I mean, they could both disappear in a car crash or a train accident. Who knows. Don't worry"
622,0,That One Time I Almost Died In A Car Crash
623,0,Venus Williams breaks down in tears over car crash following Wimbledon victory.
624,1,Man charged with vehicular homicide in fatal Cobb County crash #Atlanta
625,1,Fatal crash on I-80 in Richmond closes lanes
626,0,"Steal a car, drive down to Texas, and crash Haley's wedding"
627,0,"constant road trips is how i am about to spend my july. Overcome with emotion, Venus Williams excuses herself from news conference while discussing car crash (LA Times)"
628,1,2 Crash's reported Hwy 11 s\/b near Line 6 #OroMedonte #OPP are on scene
629,1,CHP launches hit-and-run investigation after second fatal crash along westbound Interstate 80 in San Pablo.
630,0,Friend on fatal crash victims: 'I just couldn't believe it' #Louisville
631,1,Temporary road closure southbound lanes of East Business Highway 98 at Wallace Rd. after a traffic crash.
632,0,"We're all just a car crash, diagnosis, unexpected phone call, love, or broken heart away from becoming a completely differen"
633,0,"what if he does it in increasingly creative ways. one day it's a car crash, the next one it's an angry elephant"
634,1,"Saskatchewan car crash claims three lives, including sixmonthold baby #TODAY"
635,0,Venus Williams breaks down in tears at Wimbledon over fatal car crash
636,1,Mom arrested after crash injures 2 children ages 7 yrs &amp; 3 yrs in Spring Valley. Infant in car seat unhurt
637,0,you ever feel like your life is in a slow Motion car crash and you just like yes this is me now
638,1,I can't believe kinjou died in a fatal car crash
639,0,Aye id only get surgery if it was seriously needed car crash etc shame so it is. Mind a celebrity a used
640,1,One of two dead in fatal crashes on I-80 identified
641,0,"I like NiNJA, but ever since the update with NiNJA Engine v2, I fatal crash"
642,0,"Made her cry over a question about the car crash, it should have never been asked, it has nothing to do with tennis"
643,1,Travel Time is 37 mins due to a collision after A19
644,0,Jose Mourinho on collision course with Ed Woodward over Manchester United transfers.
645,1,"Incident closed: Collision on M50 J05 - FINGLAS (South) Lanes affected: Slip 2, Lane 1"
646,0,Mug Shot of Driver Charged in Fatal Collision Released
647,1,Alert: MOTOR VEHICLE COLLISION
648,0,Gull did a sick-ass barrel roll to avoid collision. I think he was probably trying to impres
649,1,"Motor Vehicle Collision (10), 151X KAPIOLANI BLVD, OLD NORDSTROM PLOT, Ala Moana"
650,0,They're fond of an auld collision of a Monday
651,1,German police confirm 18 people dead after bus blaze following collision with lorry
652,1,"Several people killed, 17 missing in collision between bus and truck in Bavaria, the German government says"
653,1,A collision has cleared from the M50 southbound at J5 Finglas. Slow on approach from the M1 Interchange
654,1,The collision Southbound has been moved to the Bus Lane.
655,1,Man arrested for sending woman to hospital in I-5 collision near Federal Way
656,1,Witness appeal after pedestrian seriously injured in collision. POLICE are appealing for information.
657,1,Police on scene of a collision at St. Clair and Avenue Rd.
658,1,Vacaville Truck Collision Causes Major Injury
659,1,Arrest made following fatal collision in Croydon - Metropolitan Police
660,1,shoulder are blocked due to a collision.
661,1,Injury collision inner loop New Circle at Floyd Dr. Right lane blocked. Delays for about 15-20 more mins.
662,1,Motorcyclist killed after collision with SUV in Hobe Sound
663,0,Impact of daylight saving time on road traffic collision risk. No good evidence either way in this systematic review
664,0,Teens orphaned after collision kills parents
665,1,Police say they fear a number of fatalities in bus collision with truck in southern Germany.
666,1,Motorcyclist Killed in Collision with Truck After Running Red Light in #Westbury
667,1,Motorcycle Rider Hits Wall In Fatal Collision
668,1,18 Killed as Bus bursts into flames after collision
669,0,Last year 456 cyclists were injured in collisions across Cambs accounting for 15% of all road related deaths
670,1,Run Collision with Injuries at the intersection of So. Spruce Ave
671,1,"Tour bus bursts into flames after collision in Germany, many killed"
672,0,What about nick collision?
673,0,Mere collision? Chidi Lloyd please what are you eating that mere collision with you will send someone to the hospit
674,1,Eighteen people killed as tour bus bursts into flames after collision in Germany
675,0,We are appealing for witnesses after a collision near Lancaster
676,1,512 St Clair route holding eastbound on St Clair at Avenue due to a collision.
677,0,"Huge thanks to our guests, follow all of them and GO WATCH THE COLLIDER COLLISION!!"
678,0,"When I tell people about my collision, I point out that my bike"
679,1,investigating injury collision at Peart and 9th Street. Please avoid the area. Thx!
680,0,Rapid City Police are looking for a suspect in non-fatal shooting
681,1,says identity of victim in last night's fatal atv accident
682,0,"Hi, How or where do I report a problem with blocked drains on the public road?"
683,0,"With gas prices down, lots of people will be on the road this summer."
684,0,Ravi Teja Brother Bharath CCTV Footage One Day Before Road accident
685,0,We were enjoying our drive through scenic Wisconsin\n\nThen we saw a bear as road kill
686,0,I see they trying to put road blocks on all routes of success but i will make it thru. A state highway working was killed Monday morning while trying to fill potholes on a highway in Iberia Parish.
687,1,"Several people killed, 17 missing in collision between bus and truck in Bavaria, the German government says."
688,1,"Woman killed, 7 injured as vehicle veers into forest along Jos-Abuja road"
689,1,"16-year-old killed, 15-year-old seriously injured in car crash in Ashtabula County"
690,0,Imagine driving and passing harry on the road. I'll crash
691,0,I thought Charlie Whiting was better than giving a little slap on the wrist for deliberately crashing into someone
692,0,Richard Hammond reveals LIFECHANGING diagnosis from doctor following horrific car crash.
693,1,Woman Charged With Driving On Drugs In Fatal Crash Released On Bond: CHICAGO (CBS)
694,1,"Texas City official Dee Ann Haney leaves jail after she was charged in the fatal crash of a father, son in Galvesto"
695,0,"when your mom died from Alzheimer's, your sister died in plane crash &amp; husband in a car accident but you still alive"
696,0,As if some sad little man just told me he hopes I die in a car crash because he didn't like a stupid cover I made on YouTube when I was 15
697,0,have just ruled that drivers can deliberately crash into one another even behind a safety car.
698,0,this is a car crash waiting to happen. Is he under Barney
699,0,Been driving back home for 9 hours today due to an unexpected storm that cancelled the entire traffic and crashed
700,1,A man was left upside down in an overturned car after a two vehicle crash
701,1,Police appeal for witnesses following this mornings fatal crash on Gatwick Road.
702,0,car crash but meanwhile giselle is still fuckin dead
703,1,Single car crash injures 4
704,0,I'm sorry but if u drive stupid and u drive fast I hope u crash and total ur car
705,0,Says it all really! Disastrous 2.2 billion PFI contract with @Ameyplc is a total car crash
706,0,Andy Murray attempts to offer Venus Williams advice over car crash death
707,0,Motorcyclists are around 38 times more likely to be killed in a road traffic accident than car occupants.
708,0,Doesn't matters... licence to kill supersedes the driving licence
709,0,Man held over US road rage killing
710,0,"David Desper, 28, has been charged with murder in the road rage killing of Bianca Roberson."
711,0,Two killed in dirt bike collision in southwest Missouri
712,0,"This ishappen due to road accident from speed trucks and buses,Now a days of discussion about to killing of Cows."
713,1,Terrible bus collision with a lorry bursting into flames and killing 18 in Bavaria motorway.
714,1,J. Jesus Medina Killed in Suspected DUI Crash at Fairview Road in Hollister
715,0,Roadworks on the A64 York Road between Seacroft Hospital and Killingbeck Drive.
716,0,I could kill some Texas road house rolls right now
717,0,It was a ACCIDENT. not road-rage. Not using car as weapon. Stop the meanness. It happened. She's obviously distraught
718,0,Speak up against bad driving as a passenger. Don't be the silent victim of a road accident.
719,0,Sounds like an accident.... if she was in the road weren't there cars in front of her? Maybe the elders should have
720,0,56 deaths recorded in six months from road accidents
721,0,Collision coverage may help pay to repair your vehicle after an accident
722,0,CHP is asking for the public's help getting information about a deadly accident on Gibraltar Road.
723,1,police responded to a Road Traffic Accident at San Jose
724,1,"Boston crash: Car plows into crowd, at least 9 hurt, investigators said crash appears to be accidental"
725,1,BBC News - Boston airport car crash: 'Several hurt' near Logan airport
726,0,You can crash once you get here\nMax: No we party. Mama didn't raise a bitch
727,0,Maybe we should not tweet about every car crash as a potential act of terrorism until more facts are known?
728,1,"Boston crash: Car plows into crowd, at least 9 hurt, investigators said crash appears to be accidental."
729,0,Car Crash very Shock dash camera 2017 NEW
730,0,I'm literally gonna crash my car
731,1,"Lakeside road-rage incident ends in fiery crash, business destro - CBS News 8 - San Diego, CA"
732,1,my report on those who were closest to the men who died in the Englewood car crash
733,1,Boston airport car crash: 'Several hurt' near Logan airport: At least 10 people are
734,0,Not even a tiny bit. Absolute car crash tv!
735,1,The driver remained on the scene after the crash &amp; is being interviewed by police—
736,0,Next time u ask to talk bc ur boy makes u sad be prepared to crash in my car
737,0,Why do we have to allow the car crash to happen each time? Does any politician know what they are doing?
738,1,US-191 NB 35 miles west of Four Corners: Road closed for a rollover crash at milepost 510 at US 160.
739,1,"10 people transported with injuries in car crash at Logan Taxi stand. Sources say it is not terrorism, police interviewing driver."
740,0,Whoever asked Venus how she feels about that car crash can go fuck themselves
741,0,If I don't die In a car crash I'd be truly shook
742,1,Fatal crash from drinking?
743,0,Road to nowhere level on Crash Bandicoot is absolute bollocks. Fuck off.
744,1,Boston airport car crash: 'Several hurt' near Logan airport - At least 10 people are reportedly taken to hospit...
745,1,"Honestly should of just kept going after I saw that car crash, didn't know what I was getting into."
746,1,"Three people die in unrelated crashes in Brandywine, Md."
747,0,"The awkward moment when you find out your parents didn't die in a car crash, but were actually killed by a homicidal wizard named Voldemort."
748,1,West Town woman fatally struck in hit-and-run crash..
749,1,Boston Airport Crash: Several Hurt After Car Was Driven Into Crowd
750,0,3D Printing Helps to Make New Ears for Young Microtia Patients:\n\nWe\u2019ve seen cancer patients and car crash victims
751,1,"So SAD! After 17 Years Of Childlessness, Couple Loses Newborn Twin Babies In Fatal Auto Crash"
752,0,The car crash when you were freaking out and @KylieJenner was being
753,1,1 Chicago News Search Businesses (59-year-old man killed in hit-and-run crash in Hammond: Police) 1 Chicago
754,1,Car crash in Boston leaves 10 injured but police say it was not intentional act
755,1,Canton police search for man who ran from fatal crash
756,0,So it's now fair game to crash into each other and road rage is acceptable behaviour!! #Ferrari
757,0,Ukraine Beauty Queen Streams Fatal Car Crash Live On Instagram!!! AGAIN —
758,0,prank calls that my best friend died in a car crash when she could've easily died a couple years ago in the same situation isn't funny
759,0,Car Crash - The SNP's Jamie Hepburn MSP struggles to answer basic questi—
760,1,Victim in fatal Murray crash identified
761,1,Massachusetts State Police: nothing to suggest a car crash near Logan Airport in Boston in which 10 pedestrians were injured was intentional
762,1,"Deputies are investigating a crash at SW Wren &amp; SW Glencoe, car into a house, no injuries"
763,1,Sebastian Vettel: Ferrari driver to face no further punishment after Azerbaijan GP collision
764,1,Vancouver - bothways Cypress Bowl Rd at Highview Pl collision involving motorcycle
765,1,Police are appealing for witnesses after a collision where two people have died in Lower Dunton Road
766,1,"Elgin Avenue - Road re-open, having earlier been closed following a road traffic collision."
767,1,"Motor Vehicle Collision (20), KAM HWY + KANEOHE BAY DR, Kaneohe #hitraffic"
768,1,"A collision on the SB 400, south of hwy 9 the left lane blocked"
769,1,female being treated for possible hip injuries post car and bike collision Bracken Ridge Rd #BrackenRidge
770,1,Traffic Alert! Collision on I-10 East
771,1,Matt_Simpson commented Man arrested after dad-of-two killed in hit and run collision #StokeOnTrent
772,1,"Tour bus bursts into flames after collision in #Germany, many killed"
773,1,"Toronto bound at Ontario St, 1 right lane is closed due to a collision"
774,1,Reports road part blocked following a road traffic collision.
775,0,"Emergency road construction in Broward on Hallandale Beach Blvd west at S Dixie Hwy, center lane"
776,0,Ferndale s near Cummings #Barrie Emergency crews are en-route
777,0,"Hi I work for a local utility it can be repaired under an emergency road opening, it's only an estate road"
778,0,"After the A31 Hog's Back road surface melted in the heatwave, now heavy rain has delayed emergency repair works"
779,1,Fatal crash involving motorcycle in Fifth Ward
780,1,Remembering American Journalist Serena Shim Killed In Suspicious Car Crash In Turkey
781,1,wo people are dead after a two car crash west of Strathmore
782,0,"If you crash the car, blame it on Obama Care"
783,1,Car Crash While Hitchhiking
784,1,Images from scene of car crash in East Boston - The Boston Globe
785,1,Mother of fatal crash victim says her daughter died helping others.
786,0,"Driving over new street bridge (skinny ass bridge) as a spider dangles right in my face, as I almost crash my car into the wall."
787,1,Single vehicle Crash - Road closed to through traffic.
788,1,A major 2 vehicle crash in the 13200 block of Lovett Road just before 10:00 pm ?left 2 vehicles with heavy damage
789,1,"Google News Coroner IDs man in wheelchair who died after car crash: The driver of the Subaru, a 65-year-old"
790,1,Travis and his mother died in a crash Friday. His brother and dad were injured.
791,1,A man is facing charges after investigators say he crashed his car and left the scene of a fatal wreck.
792,1,Car Trolls Motorcyclist to Brake and Crash | Carro Trollero Causa Accident
793,1,"A motorcyclist died in a hit-and-run crash in Chula Vista Monday afternoon, police said."
794,1,Two people are dead after a two car crash west of Strathmore
795,1,Car club mourns loss of youngest member after he was killed in weekend crash
796,1,"Esk Hampton Road, Buaraba. Single vehicle Crash - Road closed to through traffic."
797,1,Face of the cruise industry' in Cape Breton in hospital after car crash
798,1,Two people are dead after a two car crash
799,1,"investigating fatal crash near NE138. Airport Way, driver hit tree and pulled to safety."
800,0,the secret to beating road to nowhere and the other bridge lvl in crash you have to walk across the ropes on the sides
801,0,car crash caught on BlackVue dash cam
802,0,is following a separate fatal crash near
803,1,Texas City commissioner on marijuana before fatal crash
804,1,Police investigate the scene of a fatal car crash on an Anthony Henday Dr off-ramp near Whitemud
805,0,Queensland player James Ackerman's head injury similar to one seen in car crash
806,1,All southbound lanes of Mona Vale Rd are closed due to a car &amp; motorcycle crash at Mawson St.
807,0,"Kind of sad to discover great music, only to discover the artist who made it died in a car crash seven years ago."
808,0,The High Road in Crash Bandicoot is the most bullshit level of any game I've ever played.
809,1,All southbound lanes of Mona Vale Rd are closed due to a car &amp; motorcycle crash at Mawson St. Southbound
810,1,Motorcyclist in his 30s was killed in South Bay hit-and-run crash
811,1,Alcohol may have been a factor in Monday's fatal crash
812,1,Two people are dead after a two car crash west of Strathmore. What The Tech? How to utilize your smartphone while road tripping
813,1,Motorcyclist Dies in Chula Vista Hit-and-Run Crash
814,0,I could be in a car crash or a meteor could hit me I don't fuckjg care I just don't want to be conscious.Setting cross road talks with Babaji.
815,0,"That's who you are, crash the car and blame the road"
816,0,"A man sued the other driver and won, 4 years after a car crash. He claimed that the crash turned him gay."
817,0,I almost crash my car every time a cat runs across the street
818,1,Police say it appears a motorcyclist heading uphill lost control &amp; his bike skidded on its side before crashing
819,0,The come down on vyvanse has me wanting to crash my car
820,0,NTSB says debris field indicates small plane broke up in flight before Wisconsin crash fatal to six
821,0,"I almosted died, I almost got into the most scariest car crash"
822,1,2-car collision closes several lanes of south 405 Freeway at Nordhoff St. in North Hills.
823,0,A traffic jam is a collision between free enterprise
824,0,2 Vehicles Damaged After Train Collision In Santa Cruz
825,1,Woman and 7 cows killed in late night collision near Lethbridge - Globalnews.ca
826,0,We were enjoying our drive through scenic Wisconsin\n\nThen we saw a bear as road kill\n\nNow we're flooring
827,0,Hamas bans women from riding on motorcycles (after nurse killed in road
828,1,Woman killed trying to cross road in Bellmead. Police say this is a hit and run.
829,0,How can someone just kill someone and drive off like it's nothing.. all for something that adds up to nothing
830,1,"Husband, pregnant killed in road crash in Prachin Buri"
831,1,Road Accident Me Foat. Janazo Aj 10 am. Lag Gujo.Mukam Dars Waryo
832,0,Female laying in the middle of the road screaming she wants to get hit by a car
833,1,crazy car crash: Animal hospital staff uninjured as car crashes through clinic wall
834,0,doesn't let you drive a car with a learners permit yet expects you to be a super duper driver for your road test
835,1,Two-vehicle fatal crash closes Highway 99W near McMinnville - KATU
836,0,It started at a funeral. Not many things do. #MustRead The Car Crash Bride
837,0,in Crash 1 is. Fuck this level
838,0,Love how my night ended almost getting into a car crash
839,0,And now I remember how badly designed High Road in Crash 1 is. It literally feels intentionally bad and as obtuse as possible
840,1,I can't get over last night's car crash
841,0,What piece of TRASH asked her about the car crash?? What is their @ I just wanna talk...
842,1,Texas City commissioner on marijuana before fatal crash |
843,1,On scene of a deadly crash on SE 96th Ave. Car hit parked car. Driver ejected &amp; killed. Passenger is okay
844,0,You can read more about the crash here in this article by the Washington
845,1,"Went to my local fireworks show. A guy punched a kid and got arrested thankfully, traffic jam happened, and a car crash also did"
846,1,Crash ends with overturned car in yard in West Louisville
847,0,so I'm just gonna crash my car into a pole haha
848,0,hinata what now. car crash what now. hospital what now
849,1,Fatal crash involving 18-wheeler in Alvin
850,1,"hinese national dead, 3 injured in Bauchi-Jos road auto crash"
851,1,Ten people have been involved in a two-car crash at Kialla Central
852,0,need a bitch to watch car crash compilations
853,0,"driving your car into his livingroom during ""Crash into Me"""
854,1,Man killed in motorcycle crash with car Monday night in Lenexa - Kansas City Star
855,1,Everyone has a first. I just got into my first car crash. I think its actually time to kms lmao im going to be completely
856,0,JFK had the media not cover Ted's car crash in 1969? That's VERY impressive
857,1,A woman has been airlifted to Melbourne after a 2 car crash at Kialla. Six children taken to GV Health.
858,0,need a bitch to watch car crash compilations with
859,1,News The Times Square car crash story went away pretty much the same day it happened.
860,1,They got into a car crash and died
861,0,like a slow motion car crash you can't stop
862,0,"literally almost got in a car crash yesterday when i was singing along to lego house by ed sheeran way too loudly, I just earned the 'Middle of the Road' badge on @untappd!"
863,1,I crash my car. Hundreds of pairs of clean underwear instantly spill from my glove box protecting me from harm.
864,1,Fatal crash closes Hwy 99 by McMinnville
865,1,Major Crash Team Responding to a Fatal Crash on Southeast 96th Avenue
866,1,When your ex dies in a car crash
867,1,10 people injured after a crash at intersection of Central
868,0,i think i'm finally growing up... i saw a car w the license plate DATBOI driving down 95 and decided to not almost crash just to get a pic
869,1,"Man Who Crashed Into Rocks, Pipes Along Bingen Road Had .23% BAC, Police Say"
870,0,Venus Williams breaks down in tears after Wimbledon win when asked about her involvement in a fatal car crash
871,0,"my 'cousin' just tried it on with me and tried to crash the car at 120mph, because i said no. he's currently getting arrested"
872,1,being questioned about a car crash in which there was a death
873,0,Didn't a whole woman just crash shit up in NY ? Proving my tweet
874,0,Imagine driving and passing harry on the road. I'll crash djsksj the high road should really be taken more often than it is
875,1,2 boys killed in Concord hit-and-run crash identified.
876,1,I crashed my car 4 years ago.That was bad for me
877,0,It's bullshit how celebrities like Venus Williams can kill someone in a car crash but won't go to jail
878,0,"whenever i see a car crash my first instinct is to laugh, my second is to get in the way of the first reponders"
879,1,Roy Campanella paralyzed in car crash
880,1,Just like this car crash recorded live from within the car :O
881,1,Of course it would be because of a car accident.\nMy biggest fear after the bus crash last year.
882,1,just survived a car crash every1 died in after saving him
883,1,eastbound 10 freeway west of the 605 fwy multi vehicle collision with injuries CHP and LACoFD on scene all lanes shut down.
884,0,"It is early, but it looks like the two are on a collision course come playoff"
885,0,"Aaron Judge just had a full-speed, head-first collision with the right-field wall. The wall has been placed on the 60-day"
886,1,Pedestrian in critical condition after collision on Humber Boulevard
887,0,Car in front of us on the highway stopped suddenly for no reason at all. We barely avoided a collision. What the heck?
888,0,i always remember almost getting into a head on collision on christmas 2 years ago when i was a street away from my house
889,1,"18 dead, 30 injured in bus-truck collision in Germany"
890,1,1KM jam from USJ - Putra Heights due to an earlier collision at KM8.9
891,0,It's called head on collision
892,1,"Multiple collision at Quezon Ave. Delta WB involving bus, car and MC as of 11:36 AM. 2 lanes occupied. MMDA on site."
893,0,My favorite is Collision Chaos Present
894,0,"told me not to go to church. Shortly after that, I heard a loud bang, like a collision. I walked outside on the balcony"
895,0,after investigation into Sebastian Vettel's collision with Lewis Hamilton in Baku
896,1,Just witnessed a 2 car collision while at work. Both drivers are okay. There were no other passengers in the cars.
897,1,3 Hurt In North Hills 405 Freeway Collision
898,1,responding to a Traffic Collision at at LINCOLN BLVD\/INTERSTATE 10. Possible traffic congestion
899,1,SR 51 Northbound at Camelback - The HOV lane is blocked by a collision
900,0,That piece on Bic Runga's Beautiful Collision made me listen to it again and she's so amazingly pop-song gifted
901,0,Navy sailor sacrificed himself to save 20 lives after the USS Fitzgerald collision
902,1,Head on collision blocks Bothell-Everett Highway &amp; Dumas Rd intersection
903,1,"Ambulance's road accident,2 killed, 5 injured_Etv"
904,0,That car crash came through
905,0,Venus Williams was at fault for a car crash that led to the passenger's death in the other vehicle two weeks later.
906,0,I'm a hopeless crash collision
907,0,Can we do better than transitioning from a story on a FATAL car crash to a hot dog eating contest??
908,1,New puppy to raise money to honor Lowcountry teen killed in hit-and-run crash
909,0,Over Fatal Crash
910,0,Lawrence wins Trans-Am TA in day marred by fatal crash - Racer
911,1,#Brisbane Pacific Motorway #Tarragindi Road Traffic Crash
912,1,"route to the 13100 block of Avon Allen Road. High Speed Crash, Possible Non Injury."
913,0,Fucking car crash TV for the unintelligent
914,1,Mona Vale Road closed both directions at Mawson Street after a crash between a car and motorbike.
915,0,"If you want a picture of the future, imagine a car crash spitting on a woman's mind"
916,1,Boston's Logan Airport taxi crash leaves ten hospitalized
917,0,"I think he was getting at actually being killed in the car crash, or being the family"
918,1,in a deadly car crash in Palm Beach Gardens
919,1,5-year-old Vincent Reyes-Rothenberg and 10-year-old Lorenzo Reyes Died in a hit-and-run Crash on State
920,0,It's the worst day of the year for fatal car crashes. If you're that stupid asshole that has
921,0,if the car crash ima break my banana
922,1,"#TruckCrash near the Hospital - use alternative routes, via"
923,0,The Crash level Road to Nowhere is really tedious to get a platinum relic on. Fuck me
924,0,"Fatal this attraction, yeah we might just end up crashin' but I'm ready if it happens with you."
925,1,There was a Car crash on tweedy and state
926,0,Venus breaks down at Wimbledon press conference over car crash question
927,1,"Two boys killed in hit-and-run crash, baby fighting for life"
928,0,McLaren 570S Destroyed After Fiery Crash In The UK
929,1,Full Story &amp; Must-See Details On Fatal Crash - COED
930,1,Durban FATAL TRUCK CRASH near the Hospital - SLOW MOVING TRAFFIC Rick Turner Road
931,1,Three people hospitalised in two-car crash near Wolvey
932,1,"Two boys killed in hit-and-run crash, baby fighting for life."
933,1,197 heading south on Mona Vale Rd in St Ives are missing 2 stops due to a car &amp; motorcycle crash at Mawson
934,0,"There is a car crash every goddamn day, ban the cars!"
935,0,Extreme Car Crash Tricks
936,0,One in three admitted to hospital in #Myanmar estimated to be due to road crashes
937,1,"Boston crash: Car plows into crowd, at least 10 hurt"
938,1,McLaren 570S Destroyed After Fiery Crash In The UK: A McLaren 570S has been left as nothing
939,1,Award winning photographic coverage of St Annes car crash today from Evening Gazette.
940,0,it crashed like a wave\nfollow my leed\nthe road will get paved
941,1,Texas City commissioner on marijuana before fatal crash - KTRK-TV
942,0,"Motorcyclist kicks a vehicle, causing an insane chain reaction of crashes"
943,0,That is awesome -- collision can go for only so long. Was there anything else perplexing?
944,1,Traffic spotters report problems on the WB 401 approaching Cobourg. Two left lanes are blocked with a collision
945,0,North Hollywood Toyota Collision Center is staffed by a professional and courteous team of technicians
946,1,"Police are appealing for witnesses after a collision where two people have died in Lower Dunton Road, Stanford-le-H"
947,0,"Well then smarten up ! All the dems have to talk about r tweets and collision, which is BS."
948,0,All Superstars have 2 Entrances allowing for there not to be a collision of models during a Tag Team Entrance.
949,0,"ACOT500 Pty Ltd - Manufacturers of automotive warning equipment, ie: lights, sirens and collision avoidance"
950,1,Personal Injury Collision | Queens Quay E &amp; Martin Goodman Trl
951,0,Full statement from the @FIA after investigation into Sebastian Vettel's collision with Lewis Hamilton in Baku
952,0,Now if there's a chance for collision by 2029 then why can't every nation very together now and chalk out a plan!
953,0,The warped shape of Centaurus A's disk of gas and dust is evidence for a past collision and merger
954,1,Traffic is taking turns to pass a collision on A3 Kennington Park Road at Kennington Park Place.
955,1,Pennistone Road road traffic collision
956,1,Motorcyclist dies in Highway 65 collision in Roseville
957,0,being in a head on collision is by far the most terrifying thing I have ever experienced.
958,1,JUST IN: A motorcyclist has been trapped in a collision at St Ives.
959,0,evaluating LHC collisions like the joint effort of a symphony orchestra—
960,1,Lorry driver jailed after head-on collision on wrong side of the road leads to biker's death
961,1,bicycle collision today highlights need for caution by all @Cypressmtn road users.
962,0,collision groups? maybe they fall through the floor in the time before it actually loads
963,1,"1182-Trfc Collision-No Inj San Diego Fwy, Long Beach, CA 90806, USA (Bicycle Involved)"
964,1,"Two women have died, and a third is critical in hospital, after their car was involved in a collision"
965,0,What does collision means to africans?
966,0,Hamas bans women from riding on motorcycles (after nurse killed in road accident)
967,0,"I genuinely don't know how to feel about Reno vs LA Galaxy score. 9-0 is overkill, isn't it? LA started three 16yo kids on the road."
968,0,So falling in line with a POTUS that's got the approval rating of road kill cuisine is gonna get ya far with STL
969,0,Road rage killer Kenneth Noye recommended for open prison move
970,1,Cops hunt hit-and-run driver after man killed on Las Olas Blvd.
971,1,3 killed in Dinajpur road accident
972,0,Pennsylvania man charged in road rage killing of teen girl
973,0,That damn road to nowhere is killing me
974,0,"Car drivers kill 1.3m humans annually. Cars are very dangerous. If you think otherwise, you are a fucking imbecile."
975,0,Bianca Roberson just 18 years old and just gradudated from High school killed in a fit of road rage by a white male with a licensed gun.
976,1,Power bike rider killed in fatal accident in Bayelsa
977,0,Notice how they keep trying 2 frame these killings of BW by suspected white supremacist males as road rage incident
978,1,"3-car crash kills 1 in McMinnville, 2 airlifted"
979,1,4 killed in two road accidents on Yamuna Expressway..
980,0,Police flooded with tips on road-rage killing of Bianca Roberson
981,1,Blackpool teenager tried to kill himself in car crash
982,0,"Apparently it was road rage, not a race thing but do look at crime stats and look at which race kills which"
983,1,officers in area of Colfax at Magnolia on auto-ped SBI crash. 1 person transported to hospital. No road closures.
984,1,"crash on I-275 North. Car rolled over, was on fire. Two ambulances and one fire truck on site. No pics sorry"
985,1,South African defender Ntuthuko Radebe has died aged 22 following a car crash in RSA
986,1,Larne road closed after crash - Belfast Telegraph
987,1,Trooper Ryan Albin was killed in a car crash. My prayers go out to his family.
988,0,"Why did the chickens block the road? - The truck was carrying 7,000 chickens when it crashed"
989,0,Venus Williams being bombed by the media about this car crash but Caitlyn Jenner barely got any coverage when she killed
990,1,Who Died in Staffordshire Moorlands Car Crash Formally Named by Police ... Read More—
991,1,Money being raised to keep family together after fatal crash near Melville
992,0,i had a dream that the Franco brothers died in a car crash.
993,1,Horror on 80 as car kills stopped motorist in fiery crash
994,1,"ho had both legs amputated after a high speed crash, has got back behind the wheel of a car"
995,1,Roy Lynch was killed when he crashed into a parked car being driven by a learner
996,1,Authorities say alcohol may have been factor in fatal ATV crash
997,1,Man accused of two counts of causing death by dangerous driving following fatal crash
998,0,"The Road To Nowhere level in Crash Bandicoot, is the biggest pile"
999,1,House damaged in Sydney car crash
1000,1,Two were killed in a car crash on the Coquihalla Highway on Tuesday morning
1001,1,"Montgomery Co. Jail confirms the driver in the fatal crash, Travis Martin is being held"
1002,1,"has died in a car crash, aged 22"
1003,1,May Have Been Factor in Fatal ATV Crash: Authorities say alcohol may
1004,1,Alcohol May Have Been Factor in Fatal Crash U.S.
1005,1,Motorcyclist dies in crash on Orange County road
1006,1,SIU charges Toronto cop after Scarborough cyclist injured in collision
1007,1,Man arrested following fatal collision in Croydon
1008,0,"New US Secretary of State, Rex Tillerson has sets collision"
1009,1,Emergency services are currently dealing with a collision on the A491 closed between Clent and Hagley
1010,0,Remains of 7 Fitzgerald sailors killed in US ship collision returned home.
1011,1,Collision with truck and boat in Graham traps man in wrecked Honda
1012,1,Saw it was a motorcyclist laying on the ground from a collision
1013,0,An incredible collision of sport.
1014,0,"Oh look, it's noted collision rule inspiration Alex Avila."
1015,0,For some reason when that happens to me a collision between his mirror and my bars occurs
1016,1,A secondary collision at the 83 MM on I-75 reportedly involves a vehicle overturned in the water
1017,0,When these guys discover that collision cylinders were a thing for a while
1018,1,Police are appealing for witnesses after a collision where two people have died in Lower Dunton Road
1019,0,Go for some 4 percent of Equivalent Substring weakness as related to the hash collision bug
1020,0,Happy Independence Day! We're proud to have over 360 locations in our great nation. Go to Gerber Collision
1021,1,A collision is blocking lane 1 and part of lane 2 (of 3) on the A406 North Circular Road westbound at Bounds Green Road. Minor delays.
1022,1,Man dead in Highway 98 collision
1023,1,Los Angeles News Search LA (2 drivers killed in head-on collision in Santa Clarita) 1 Los Angeles
1024,0,The game has been abandoned due to the linesman suffering a broken leg in a collision
1025,1,Calgary - eastbound Anderson Rd at 14 St Sw collision off to right shoulder
1026,0,Hey it's not funny but you do be looking like a shock clown after a multiple vehicles collision air bag
1027,0,Collision is a great back up guard. They need someone who can score.
1028,1,"Man charged in crosswalk collision that killed woman, dog"
1029,0,Collision voiture scooteur en face de Citro
1030,1,Multi vehicle collision
