7497,1,,Witnesses sought after woman dies in West Yorkshire car crash,
7498,1,,Woman killed in hit-and-run crash while walking in Miami beach,
7499,0,,"Women are more likely to get in a car accident on a weekday, men more likely to crash on the weekend.",
7500,1,,"Worth endless shares! \nMan skips job interview, jumps off bus to rescue car crash victim ",
7501,0,,Would crash this so fast. Literally.,
7502,1,,Wow! Driver Uninjured In Crash That Caused Car To Teeter On Freeway Overpass,
7503,0,,Wtf is up with everyone tryna crash my car First my car gets keyed then someone hits me from the front now sum dumbass wants to hit my side,
7504,0,,"Y'all should be proud of me, a spider fell into my face as I was driving and I didn't crash my car at all",
7505,0,,Y5 stop motion animation . The Car Crash... using iMotion app,
7506,1,,YERRIYONG: Braidwood Rd has reopened after a fatal car and truck crash. Diversions have been lifted. No delays in the area.,
7507,0,,Yankee Hotel Foxtrot is gonna kill me if a car crash doesn't,
7508,0,,Yep. I was right.\nThis is gonna go horribly wrong.\nLend me your car so I can crash it fucking bitch\n-Basically Jumi,
7509,0,,Yesterday I talked shit about getting in a car crash and Jesus heard me and crashed me,
7510,0,,Yo The Steve Harvey morning show will have u almost crash your car from dying laughing,
7511,1,,Yonkers Police Pull 3 People From Water Following Car Crash,
7512,0,,You are 3x more likely to be in a car crash if you are fatigued.,
7513,0,,a part of me wonders why I didn't crash the car.,
7514,1,,"Aaron Tucker skips job interview, takes shirt off his back to save car crash victim. Fixed it for you.",
7515,0,,Car Crash by Art Of Dying,
7516,0,,"Crash, Just put the car in reverse and get on with your life homegirl",
7517,0,,Every time I listen to Magnolia I almost crash my car,
7518,1,,"Good Samaritan, skips job interview, takes shirt off his back to save car crash victim! #iFixedIt For You @CBSNews",
7519,1,,"Hero Gives Up Job Interview to Save Car Crash Victim, would have been much better",
7520,1,,"Man skips #job #interview, jumps off bus to rescue car crash #victim.",
7521,1,,"Man skips job interview, takes shirt of his back to save and comfort car crash victim until EMT's arrive.",
7522,1,,Man takes shirt off his own back to save car crash victim,
7523,1,,"Person saves car crash victim, there fixed. #newsbias",
7524,0,,Planning is our crash helmet. You don't know when the next accident will come. So have it around so as to have you around,
7525,1,,"Super hero skips job interview, takes shirt off his back to save car crash victim",
7526,0,,"don't crash her.if i crash your car you can have mine, audi for a tiburon. i'll take it",
7527,0,,2015 Car Crash Compilation Part2015 #chase #police,
7528,0,,Car Crash Compilation 3000,
7529,0,,actually a cgi car crash 45 seconds in was so poorly done maybe this is too shit even for me,
7530,0,,and by crash I mean hit the bumper of a parked car nothing extreme,
7531,0,,blonde car crash babe gets fucked,
7532,0,,bout to go crash my car today lol,
7533,0,,deborah unger crash sex scene free video of nude girls giving a car wash,
7534,1,,"devastated. dave z, the bassist of trans-siberian orchestra, passed in a fatal car crash. my heart aches. first, paul. now, dave. i can't.",
7535,1,,edit: Man selflessly aids car crash victim. (Him being a convict has nothing to do with anything)!,
7536,0,,ffs man this car crash outside mine gunna have me up til they get rid of all the debris,
7537,0,,fucking curly about to crash the car tryin to peel her banana,
7538,0,,"good morning, todays objective is to crash the car and hopefully die!",
7539,0,,"guy at my work "" u remind me of icona pop , the crash my car into the bridge part.",
7540,0,,happy 22nd to this fool. We're getting old. Don't crash my car this weekend thx.,
7541,0,,hi i just got in a car crash,
7542,0,,how the hell did a car crash on top of a house?,
7543,1,,Man killed in Sugar House car crash #SLCnow,
7544,0,,i had a dream where i got into a car crash and i feel like throwing up,
7545,0,,i hope i fall asleep at the wheel n crash my car,
7546,1,,i just witnessed a car crash right infront of me,
7547,0,,"i'm so hyped for new tattoos but i'm also about to crash at any second (not my car, i don't text and drive, do not be alarmed)",
7548,0,,im gonna crash this car rn ,
7549,0,,it's like i always have to climb out of my own car crash before i can hold your hand,
7550,1,,"itvnews: School pays tribute to 'graceful' and 'vibrant' girls, 18, killed in horror car crash",
7551,0,,just a car crash away,
7552,1,,"just when things are starting to look up, helene loses her arm in a car crash. oF COOOOOOOURSE",
7553,0,,"man son car crash take boy to hospital surgeon say ""cant operate on my son"" how? doctor who is a woman",
7554,0,,my brother said he wishes we would get in a car crash so i would stop talking,
7555,0,,my car windows are going to be the reason I get into a car crash eventually,
7556,1,,my dad just woke up to go pee he has no idea i literally just got in a car crash,
7557,0,,nearly got into a car crash today e.e,
7558,0,,"no, i don't use road 'accident' to describe collision between vehicles or hitting a tree\n\ni write it as road crash \n\n#roadsafety",
7559,0,,phil hammond's had a right car crash of a week,
7560,0,,"pulling someone from a fiery crash risking your own life &amp; being called ""ex-con"" His name is Aaron Tucker",
7561,0,,shii like this make me finna crash my car,
7562,0,,"so overwhelmed with the incredible response ""car crash"" is now available to download on bandcamp for just",
7563,1,,spotsylvania teen killed in car crash,
7564,0,,"the music playlists I make for ppl are fire, I'll have you feeling like you can conquer the world then make u wanna crash ur car in minutes",
7565,0,,vroom vroom omw into crash my car in a ditch because that's where I belong,
7566,0,,"what if u crash the car ?? wtf u gon say?? ""buy me a new one "" ???",
7567,0,,#18YearOldMeWouldSay all you need is a job and a car and sometimes a place to crash and then you're set!,
7568,0,,"#AltRight \""Bot\"" &gt; Woman Loses Boyfriend, Unborn Baby, Leg After Hit-and-run Crash with Drunk Illegal Alien",
7569,1,, A lockdown is currently in force around the Capitol Building in Washington DC following a car crash.,
7570,1,,Roads Closed After Crash on Capitol Hill. Capitol police officer injured.,
7571,1,,A reported autopilot crash in Minnesota sends Tesla's stock falling,
7572,1,,"USA Today - Connecticut man skips job interview to save car crash victim, uses his dress shirt",
7573,1,,Wonder Lake man injured as three-car crash shuts down part of Route 12 in Wauconda,
7574,1,,Car spirals out of control and careers through roof in freak #Missouri crash,
7575,1,,"COLLISION, EB Elliot \/ Loop 101. Crash is in the box, PD Doing Traffic Control.",
7576,1,,Man on way to crucial job interview skips it to save car crash victim,
7577,1,,Tesla crash Car flips and injures five passengers after autopilot mode 'suddenly accelerates' ,
7578,1,,"July 18, 1997: Shoemaker killed in car crash",
7579,1,,"#ExCon Skips #Job #Interview, Jumps Off #Bus And #Saves The #Life Of #CarCrash #Victim",
7580,0,,"#FormulaE Drone Beats Formula E Car In Drag Race, Celebrates With Big Crash",
7581,1,,#HAPPENING NOW: 5 sent to hospitals from this vehicle crash on I-75 South in Moraine,
7582,1,,#HUTCHPOST 2 dead in near head-on Kansas crash - MIAMI COUNTY \u2013 Two people died in an accident just before 6:30.,
7583,1,,Man who served 17 years in prison for manslaughter saves baby from car crash 3 months after being released,
7584,0,,#IOftenWonderAbout why that car in the Paris Tunnel was never traced after Di\/Dodi crash. &amp; sure she was preggers!!,
7585,1,,"#Israel #TOF broadcast by #EMET_NEWS_PRESS: Father, 6-year-old son killed in car crash; rest of family injured",
7586,1,,"#Israel #Times of Israel #TOF broadast by #EMET_NEWS_PRESS: Father, 6-year-old son killed in car crash; rest of..",
7587,1,,"#KatesLaw Woman Loses Boyfriend, Unborn Baby, Leg After Hit-and-run Crash with Drunk Illegal Alien",
7588,1,,#LatestNews: Six killed in Ogun auto crash\n\nAccident occurred due to over-speeding The post Six killed in Ogun auto crash appeared first ,
7589,1,,"woman Loses Boyfriend, Unborn Baby, Leg After Hit-and-run Crash with Drunk Illegal Alien",
7590,1,,Traffic in the area after two car crash off George Washington Way and Van Giesen Street,
7591,0,,#NP is Car Crash (In Progress) by @coldsummeruk #TuneIn now at - Buy it,
7592,1,,Remembering American Journalist Serena Shim Killed In Suspicious Car Crash In Turkey,
7593,1,,"COLLISION UPDATE, WB 10 \/ Tunnel. BETTER NEWS! Crash is Off-Left. Traffic remains HEAVY from 16th St.",
7594,1,,"#Sumanz #TopStories Chased by 'power thieves' in Delhi, engineer dies in car crash",
7595,0,,"#Syracuse firefighters, EMTs try to help bicyclist after #crash with cop car (video)",
7596,1,,#TeamBulls #ChicagoBulls #Bulls Wonder Lake man injured as three-car crash shuts down part of Route 12 in Wauc..,
7597,1,,"#Tesla driver recants blame on Autopilot in Minnesota accident, says he deactivated it before the crash",
7598,0,,#Texting and #driving: Police release fatal car crash video to warn drivers,
7599,1,,"#TravelIndustryNews - July 18, 1997: Shoemaker killed in car crash",
7600,1,,"#XRIM #MONEY business, A reported autopilot crash in Minnesota sends Tesla's stock falling",
7601,1,,Car Ends Up Perfectly Balanced On Freeway Overpass Edge After Crash,
7602,0,,No Cut Frame Slider Crash Protector For 2007 2008 Yamaha ,
7603,1,,kills 17-year-old in Old South early Monday morning\n#carcrash #caraccident #trafficaccident,
7604,0,,Watch this drone beat a Formula E racecar 2014 and then crash spectacularly,
7605,1,,Man on way to crucial job interview a week after prison release skips it to save car crash victim,
7606,0,,#selfdrivingcars is at risk for #Hijack and #Remote #Control #Crash as this #Tesla ends up in a swamp. #car #fail,
7607,1,,Good Samaritans allegedly carjacked after car crash,
7608,1,,Reports of a car crash in Minnesota in which the driver claimed Autopilot was the reason for the accident,
7609,1,,six weeks after the surgery the couple were in a car crash,
7610,1,,America's Got Talent' pays tribute to contestant with a 'stunning' voice who died in a car crash,
7611,1,,Bo is gone': Mum's heartbreak as 22yo Clermont man dies after car crash. Story,
7612,1,,"(Daily Record):#Motorcyclist dies after crash with car in #Aberdeenshire : Police Scotland said the man, 25",
7613,0,,(The Northern Echo):VIDEO: #Newton #Aycliffe road closed following crash involving a car and an Arriva bus : A..,
7614,1,,"When a car crashed in front of the bus, this man knew the right thing to do was to jump off ",
7615,0,,"funny clips of people bumping into things with funny music*\n'Ah cool'\n*clip of a woman dying from a car crash, wit",
7616,0,,"thanking aunt &amp;uncle for letting me crash at their place, starts backing car up to leave backs straight into ditch",
7617,0,,haha not crash,
7618,0,,"father is killed in car crash, boy is brought to hospital, doctor says I can't operate on him, he's my son. How is this possible?",
7619,0,,which involves taking over the bodies of three assholes who just died in a car crash.,
7620,1,,"#crash motorcycle-car killed #slavikkvagyan 23, friends honor him @ mcdonald Ave",
7621,1,,continue to appeal for witnesses to this serious crash near Preston city centre,
7622,0,,Crash tested car crates to protect dogs &amp; humans while travelling visit their showroom #Halesowen #West Midlands,
7623,1,,"I was recently in a rollover car crash, ER bill $39K. How does anyone w\/o ins afford THAT? #VoteNoOnTrumpcare",
7624,1,,"1 dead, 2 seriously injured after 2 motorcycles crash into car in NH - NH1 News",
7625,0,,17-07-2017 21:00 #ITV4 Car Crash Britain: Caught on... #News&amp;documentaries #features,
7626,1,,18 year old beauty queen killed in horrific car crash,
7627,1,,Traffic nasty three car crash at East 41st and Nanaimo,
7628,1,,18 yr old model killed in horrific car crash,
7629,1,,19-year-old Dead In Single Car Crash #19-year-old #singlecarcrash,
7630,1,,2 Injured in Hockessin Two-Car Crash at Limestone and Little Baltimore Roads,
7631,1,,2 LAPD officers injured in car crash (LA Times),
7632,1,,"2 dead, 7 injured in 4-car crash in Queens",
7633,1,,"2-Car Crash Kills 1; Beachgoers Hit By Police Car; Drugged-up Teen Assaults Cops, Medics; 3 Women Arrested After...",
7634,1,,"2-vehicle crash sends one car into a house, at least 1 person hospitalized KKTV",
7635,0,,20 minutes outside of #HopeBC \nMissing Cat\nSurvived car crash,
7636,0,,2017 Tesla Model X Pole Crash,
7637,0,,2017 \/ 2018 Midsize Luxury Car Crash\u00a0Test,
7638,1,,"2day wld've been my brother's 41st bday, lost him to a car crash in 2001. My heart still gets heavy although it's",
7639,1,,"30-Year-Old Middletown man \""Dustin Mills\"" dies in two-car crash",
7640,1,,"32-year-old killed and three injured in a car crash in Delhi's Jaffarpur area, those injured rushed to hospital @dna",
7641,1,,"6 Die, 4 Injured In Ogun Car crash",
7642,0,,6 Things You Should Do AFTER A #MerrittParkway Crash | #Connecticut Car A...,
7643,1,,"79xx M, Westfield, RP says there was a crash in front of his house, he is unsure of injuries or extent of the accident.",
7644,0,,"Who kicks the driver out of a moving vehicle? Follow-up:\n\nWouldn't that person then crash in the driverless car?""",
7645,0,,There was a car crash,
7646,0,,"Did the emergency budget, house price crash, stock market crash and interest rate rise ever happen?",
7647,1,,"Chased by 'power thieves' in Delhi, engineer dies in car crash - Times of India",
7648,0,,"i agree, car crash tv",
7649,0,,"Just don't crash the car please""",
7650,0,,Same but instead of crash car it will be blow up car,
7651,0,,What does that have to do with him helping a car crash victim? Amazing how easily this happens..,
7652,0,,"First responders roll on 3or4 OD same person can't respond 2 a car crash 5 year old dies help didn't get there in time fare trade?""",
7653,1,,"Good edit, but how about  Aaron Tucker sacrifices job interview to save car crash victim",
7654,1,,He didn't skip a job interview. He MISSED the job interview because he was saving a car crash victim. You,
7655,0,,why be happy when you can crash your car because you got carried away? Now I'm staring at the interstate,
7656,0,,"That is Mitsubishi evo, isn't it!? #mitsubishi #evo #evo10 #crash #carcrash #accident""",
7657,0,,"I can imagine that being some car crash telly if he had turned up"",",
7658,0,,Road Peace encourage 'Crash' not accident see here,
7659,0,,"please kindly consider using CRASH instead of accident: #crashnotaccident""",
7660,0,,"Did someone say ' screaming u-turn' or car crash.""",
7661,1,,"I just witnessed a car crash tho and then my 'friend' wished I was in that car""",
7662,0,,"Murder, car crash, house fire. Repeat. Why bother?""",
7663,0,,"Car crash mate, bit disrespectul imo"",",
7664,1,,"Every Car Crash I see here that looks like they skidded into a ditch in a 45 mph road""",
7665,0,,"All too old i would think. It's gonna be car crash tv regardless""",
7666,0,,hahaha do u actually know that can actually work? i mean a parked car will never crash itself right?,
7667,0,,"Cam somehow missing only one game after fracturing two vertebrae in a car crash that season continues to amaze me""",
7668,0,,"@ETCShow Whoever is controlling the live stream, please end this car crash. He's not funny. See @rickyftw and @EliotETC haven't laughed yet?",
7669,0,,"somewhat, I never enjoyed the whole ""car crash"" shit because it was right around when",
7670,0,,please kindly consider using CRASH instead of accident:,
7671,0,,"When Saitoti died in the plane crash the govt said it was an accident. To date we're still speculating""",
7672,0,,@FaZeRug car crash prank on your mom,
7673,0,,"If you're reading this I hope you crash your car""",
7674,0,,"I would probably crash my car... from excitement""",
7675,0,,Like watching a very slow car crash.....I wonder what history will make of this period....,
7676,0,,Plenty of people rightly attacked him for the car crash interview,
7677,0,,"yeah but i don't think it really works together tho. it's great car crash tv, &amp; i'm always excited by it",
7678,0,,"Local news story tonight, by living in Michigan I have a greater chance of dying by gun shot than car crash!""",
7679,0,,"Another Ehab car crash. What a dick he is.""",
7680,1,,today at 11:38 am ... 2 amazing peoples lives were taken in a car crash,
7681,0,,"Yeah really man, I'm glad you didn't crash your car though.""",
7682,0,,"I swear to fucking god, by the end of the year I'll crash someone's car just to feel good. \nPeople",
7683,0,,"Alright is: didn't crash car.""",
7684,0,,t's like a car crash I can't look away from. It's so hard for me understand how in hell th,
7685,1,,"Are you going to drunk drive again and crash your car into his?""",
7686,1,,Just like this car crash recorded live from within the car :O,
7687,1,,Sorry i am just thinking about my friend who died in a CAR crash,
7688,0,,5 years ago we started testing car crashes with female dummies. Literally didn't think abo,
7689,1,,"Woman Loses Boyfriend, Unborn Baby, Leg After Hit-and-run Crash with Drunk Illegal Alien Alex Jones' Infowars:""",
7690,0,,"mfaooo is there actually a reason to hate Alonso other than the car crash meme""",
7691,0,,"3 car crash on MV's ""Safe Street"" stretch on Venice Blvd this pm. Massive fail. Sometimes the only thi",
7692,0,,@MiniLaddd #MiniRoast After your car crash a lot of things went up for you except for your sub count,
7693,0,,I lowkey cried with every roast because I was laughing so hard but I felt so bad with how many car crash jokes there were,
7694,0,,"Crash my car, im sad :(",
7695,0,,I think I crash my car ,
7696,0,,Nah I just got us in a car crash,
7697,0,,"whats worse car crash fail or kill cam from mw2 on youtube""",
7698,0,,"He had to go court for beating his partners kid up, and that car crash stuff is true. 100% true",
7699,0,,Can't even have good car crash with out you clowns being political \nCOME ON,
7700,1,,two dead in two car crash.#10tv ,
7701,0,,beats having socialism crash the economy like a Formula 1 car driven by Pastor Maldonado,
7702,0,,"We're going to need you to walk us through this. Why was she in the car, how did it crash, has your",
7703,0,,That deserves ten car crash sound effects. Awful joke,
7704,0,,@PFossil A ? Did you write Billy as who Jason Q would be [20 yrs in the future sans car crash] ... on purpose or by accident? #gh #jasam,
7705,1,,"Prayer please~ Adrianne. Young woman in serious car crash, fractured cervical spine, lumbar spine",
7706,0,,"We could be in for a car crash Brexit, says AIB boss",
7707,0,,"Car crash. He then wanders into the house, into the red room, to find the devil sitting with the femal",
7708,0,,"How the fuck is this song about a car crash? At all?""",
7709,1,,"Woman Loses Boyfriend, Unborn Baby, Leg After Hit-and-run Crash with Drunk Illegal Alien",
7710,1,,"father is killed in car crash, boy is brought to hospital, doctor says I can't operate on him, he",
7711,0,,"YEAH, CAR CRASH TV",
7712,1,,steve died in car crash,
7713,1,,He's reaching breaking point. Like a car crash in slow motion,
7714,0,,"John, I can crash my 65,000 dollar car into another 65,000 dollar car &amp; my insurance will pay 4 that",
7715,0,,Tim Bits are little of Tim Horton the cops picked up from the road after his car crash.,
7716,0,,Is talking on the cell phone while driving against a laws or something because she could be in a car crash,
7717,0,,Well go and crash your car then,
7718,1,,The perfect scottish treble Rangers: SPL TITLE Rangers: SCOTTISH CUP\nChris sutton to die in a car crash,
7719,0,,Plane Crash Blues- Car Seat Headrest,
7720,0,,"You broke all its legs by being reckless, your car history one major crash from being in the same tier as me and miguel",
7721,0,,Yeah man. I don't know shit. But I do think cap marvel is who doc strange was told about just before his car crash,
7722,0,,Le meilleur Car Crash :') ,
7723,0,,Johnson's car crash interview with BBC Radio 4's Eddie Mair - Excl...,
7724,0,,"health insurance.Will never work. Like letting drivers crash their cars, THEN buying car insurance &amp; xpect insure co to pay",
7725,1,,Minnesota one car on autopilot crash but no one die or hurt too bad. But can anyone trust autopilot on any car market anyway,
7726,0,,TONIGHT from 8pm (AEST) \nBEAUTIFUL CAR CRASH \u2607 FLASHBACK \nfeaturing @tequilabyrds #interview from,
7727,1,,"Then there's this: Ex-con skips job interview, takes shirt off his back to save car crash victim",
7728,0,,YES! Now I can crash my car!,
7729,0,,"Man shut ur pig ass up. You ignorant waste of sperm white supremacist, get in a fatal car crash shithead cumguzzler",
7730,1,,Just like this car crash recorded live from within the car :O,
7731,1,,Another HORRIBLE accident on Venice! Truck caught on fire after crash caused by faile,
7732,0,,Achievement in Left 4 Dead and he yelled that he hopes Storm dies in a car crash. Could that be where the rumours started? ,
7733,0,,"Just think that your odds of dying in a plane crash are 1 : 11 million and a car crash is 1 : 5,000",
7734,0,,"I got lost on my way to her house last year, passed the same landmark like 4 times. Wanted to crash my car",
7735,0,,Do you think the public will tolerate death via drone crash as well as death via car crash?,
7736,0,,But if you crash your car you're fucked,
7737,0,,you too pretty to have ya face melted off in a fiery car crash,
7738,0,,One was in the car while I was DRIVING. I truly feel like I've proven I'm a good driver by the fact I didn't crash,
7739,0,,your dad because he was scared of car crash,
7740,0,,"sir,is it very difficult to make car with NCAP pass (crash test).\nI could see many indian cars with 0 star ncap ",
7741,0,,"You ever look at a horrible car crash and go, Wow, how in the world did that happen? How'd it get there?",
7742,0,,is liability insurance. If I don't carry car insurance I crash into your car...,
7743,0,,And still haven't seen him. Then my mom and brother died in a car crash,
7744,0,,"You know that old joke, father and son in a car crash. Father killed, son in ER, doctor says",
7745,0,,if I go out to do activism they'll get me (car crash or other accident,
7746,0,,However i did fail to kill myself bit I did destroy my car and left destruction where I crash few cars,
7747,0,,that's what a car crash does to ya,
7748,0,,please kindly consider using CRASH instead of accident,
7749,0,,It's a car crash in the making I'm afraid unless the plans are radically changed - such a shame,
7750,0,,Probably not just Labour members now tha they've seen the car crash of Brexit reality,
7751,0,,"The tide's turned now people realise Brexit is such a car crash. Not 2 late. Jeremy, take a lead &amp; you'll",
7752,0,,Did I crash the car?,
7753,0,,"We're so sorry for your tragic crash and loss. Plz consider how the word \""accident\"" gives criminals co",
7754,0,,"If you think a flipped car &amp; truck n fire crash ""just a few pics"" not",
7755,0,,I always thought it was a car crash. #LikeaMotorway,
7756,0,,car crash video is nice!! ,
7757,0,,Your dad's plane crash wasnt an accident it was karma. The report is available,
7758,1,,Delhi: BSES engineer dies in car crash after being chased by,
7759,1,,Offseason 2 year deal. But got in a car crash and was hurt,
7760,0,,"I would rather be in a car crash""",
7761,0,,"Her car crash, ego fuelled appearance on Question Time was the last straw as far as I was concerned",
7762,0,,Chill hoe stop tagging me in car crash stuff!,
7763,1,,today 2 lives were lost at our school in a car crash,
7764,0,,Hope you didn't crash your roommate's car or something,
7765,0,,"It's car crash tv.. but I have ask, who found her lol.",
7766,0,,yooo this guy bout to crash his car,
7767,0,,"I live betw the old hiway (19A) and the new (19)\nDefault assumption is \""car crash\"". This was a big str",
7768,0,,I was like damn I think my dad woulda been the one who caused this car crash,
7769,1,,Lady was in a car crash and had a stroke when she was 9 weeks. The dad decided it be cool to keep her,
7770,0,,Musk charges 90k to help you commit suicide. I'll sell you a car for $500 If you're just gonna crash it.,
7771,1,,"Saw a woman dead on the floor after a crazy car crash the other day, pretty scary shit tbh",
7772,0,,Better than that one site I saw saying that Faker got in a car crash or sth,
7773,0,,It's the biggest car crash since 2007 Britney,
7774,0,,"S IT NOT THO. IT STAYED ON THRU A WHOLE CAR CRASH. DISFIGUREMENT AND BLOOD??? THEM LASHES WONT QUIT""",
7775,0,,twitter account you should honestly die in a car crash,
7776,0,,CAR CRASH AT DC CAPITOL #HANGHILLARY,
7777,0,,it's a car crash,
7778,0,,At least you'd survive a car crash easily.,
7779,1,,yeah. hes died in a car crash stunt,
7780,0,,almost every person both pre post interview and now during this embarrassing car crash of a response,
7781,0,,I'll be disappointed if it's just Stephanie and not the car crash Dixie would be,
7782,0,,Why r u throwing a twitter tantrum? Embarrassed about ur car crash interview with Donald Trump Jnr when,
7783,0,,i would say the same but you don't have a car to crash,
7784,0,,more like crash my car down the mountain,
7785,1,,There is currently no word on what caused the crash The driver lost control of car. Why doesn't,
7786,0,,Self driving cars shouldnt rely on the internet. It should be a mesh network so your car doesnt crash int,
7787,0,,"Please don't crash your car""",
7788,0,,They deserved that fucking car accident. I hope she bit his dick off in the crash. Sucks that her cats dead though.,
7789,0,,"Kyle I'll crash my car""",
7790,0,,It's better to have ObamaCare crash and burn anyway. I love a good car crash,
7791,0,,"Hope you're okay Tim after your almost car crash near Asda today. Love ya, big fan!",
7792,0,,Car crash. No telling when it's gonna get fixed,
7793,0,,You can count on the hollywood version being wrong. But then there's that car crash in Florid,
7794,0,,lol every time I hear a honk i think there's gonna be a car crash right after,
7795,0,,"it's like a car crash, you really know you should look away but you just can't.",
7796,1,,A 4-car crash left 2 dead and 7 injured in Queens,
7797,1,,"A 5-year-old boy took his 2-year-old brother out for a drive in Putnam County Monday, leading to a crash.",
7798,1,,"A Maryland car crash caused a fatality and multiple personal injuries on Sunday morning. In Olney, Maryland, the cras",
7799,1,,A Middletown man is killed in a two-car crash in town of Wallkill,
7800,1,,A Minnesota man is blaming the autopilot feature of his luxury electric car for a crash that sent him into a marsh.,
7801,1,,A Tesla driver who crashed into a marsh denies reports that Autopilot was engaged at the time of the accident,
7802,1,,A bizarre crash in Minnesota ends with car on top of home.,
7803,0,,A car crash looks better than this train wreck,
7804,0,,"A car crash, a missing dog, and the volunteers who didn't give up on Daisy Mae",
7805,1,,"A family of five was taken to the hospital yesterday after a car crash in Freedom, N.Y. Incident occurred at a yard sale news4buffalo",
7806,0,,"A father and son are in a car crash that kills the dad. The son is rushed to the hospital; the #DoctorWho says, That boy is my son!",
7807,1,,A father who was just released from jail is being praised and rewarded for selflessly helping a car crash victim.,
7808,0,,A part of me wishes I died in that car crash,
7809,1,,A police report has revealed the identity of the two teens who died in last night's car crash near Tucker.,
7810,1,,A reported autopilot crash in Minnesota sends Tesla's stock falling,
7811,1,,A suburban Twin Cities man is blaming the autopilot feature of his luxury electric car for a crash.,
7812,0,,A violent car crash on California's PCH. A plot to achieve world domination. A nuclear arms-seeking Iran.,
7813,0,,"A woman is conducting a mtg in this UberPool. And on 1 hand, I'm like HELL YEAH, CONDUCT THIS. And on the other, I'm like, CRASH THIS CAR.",
7814,1,,"A young lfc supporting lad and his mum were killed in a car crash in Cornwall.recently , his brother another young",
7815,0,,ALL CRISIS ACTORS IN THE TIME SQUARE CAR CRASH HOAX IS NOT FROM AMERICA,
7816,1,,AP reports RT APCentralRegion: Minnesota man blames Tesla 2019 autopilot feature for crash that sent his car into a m,
7817,1,,AP: RT APCentralRegion: Minnesota man blames Tesla autopilot feature for crash that sent his car into a marsh.,
7818,1,,"ARDEN ARCADE, CA \u2013 6 Injured in Car Crash Involving Patrol Car on Fulton Avenue and Pope Avenue ",
7819,1,,"Aaron Sandoval Struck and Killed by Car, 3 Injured in Hacienda Heights Crash on 60 Freeway at 7th Avenue ",
7820,1,,Aaron Thorne Arraigned In Hampden Superior Court For Car Crash That Killed 4,
7821,1,,Aaron Tucker Skips Job Interview To Rescue Car Crash Victim,
7822,1,,Air ambulance called in after accident in Cleckheaton - A MAN was trapped inside his car after a crash in Cleck€,
7823,0,,Aka what I'm sayin is....if u fine ppl tend to care more. But when u look like Seal after a car crash...ppl get offended when,
7824,1,,"Alex Jones: Woman Loses Boyfriend, Unborn Baby, Leg After Hit-and-run Crash with Drunk Illegal Alien",
7825,1,,All southbound lanes are open again after this earlier crash and trafic is back to normal.,
7826,0,,All these horses in my car got me goin fast\nI just wanna put my pedal 2 the gas\nGoin so fast hope I dont crash\n1 false move could be my last,
7827,0,,Almost got in a car crash on the highway god bless we didn't ,
7828,1,,"Also, Ted Kennedy was in a plane crash , he survived the crash, but was then in a car crash - where he got someone killed.",
7829,0,,Am I the only one who gets anxious when there's a car scene in a movie because there might be a crash and the best characters might die?,
7830,1,,Amazing Rescue From a Burning Car After Crash!,
7831,1,,"An End of an Era: 19 years since he bought it used in 1998, my father's Toyota Tacoma has met its end in a four car crash on Marsh Road.",
7832,1,,An update on a car crash in Chicopee involving an elderly woman and an officer on,
7833,0,,And logic over there singing about he just wants to die and doesn't wanna be alive. I was about to crash my car on the 95 on purpose.,
7834,0,,And she's about to crash the pimp's car #GimmeShelter,
7835,1,,Angel Cuesta bonded out of jail this morning. He is the accused driver of yesterday's hit-and-run crash that left,
7836,0,,Another car crash &amp; fire. So horrible!,
7837,0,,Anytime I'm watching grey's and they're in a car I automatically think there's going to be a crash.,
7838,1,,"As I am sure most of you will be aware by now, there was a major car crash on Sunday morning on the Sturt Highway€",
7839,1,,At 98.1 Free FM debuting withafox single Car Crash Critical with Kate Wright!!,
7840,1,,At Least 2 People Injured In Fiery Traffic Crash In Op,
7841,0,,"At the time of the crash, the driver of the car that was hit was inside the store paying for fuel.",
7842,1,,Atheist Group Demands Removal of Roadside Cross Memorializing Mother Who Died in Car Crash,
7843,1,,Attorneys Win $3 Million Verdict for Man Injured in Car Crash - Daily Business Review (registration),
7844,1,,BLOCKING CRASH\n30th &amp; Old Fairhaven Pkwy\nWhite station wagon vs red passenger car\n..kob,
7845,1,,BMW being used as Uber car seized after Brighton crash,
7846,1,,BREAKING: Deputies ID 17-year-old killed in car vs. ATV crash,
7847,1,,Suspicious car crash near U.S. Capitol Building injures police officer.,
7848,1,,"BSES engineer dies in car crash, was chased by hooligans carrying hockey sticks and rods",
7849,1,,Bicylist in critical condition after #crash with #Syracuse police car,
7850,0,,Bit like when he sits in front of the various parliamentary committees then ..... they are not a car crash at all,
7851,1,,Blind #Movie #Torrent A novelist blinded in a car crash which killed his wife rediscovers his passion for both,
7852,1,,Bmw 730xd fals on Transfagarasan #incredible #BMW #crash #accident,
7853,0,,Boutta crash my car lel jk but i wish tho,
7854,0,,"Boy brought into hospital after car crash &amp; father dies. Surgeon says, I can't operate; that's my son. How is this possible?",
7855,1,,Boy critical after crash between moped and car in London #UkNews,
7856,1,,"Boy, 16, critical after crash between moped and police car",
7857,1,,"Boy, horse injured in car crash - Gillette News Record",
7858,0,,Braun returns from a car crash just in time to attack Roman....and Samoa Joe....and Roman again...and they both attack Braun...,
7859,1,,"Brave man* skips job interview, takes shirt off his back to save car crash victim...",
